path,model_name
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_20_f000104.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/hunters_space_16_f000060.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/piratesofersatz_05_leinster_64kb_f000094.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/emerald_city_of_oz_05_f000009.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/the_master_key_06_f000055.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_05_f000113.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/rinkitink_baum_18_64kb_f000130.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/piratesofersatz_11_leinster_64kb_f000019.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/jane_eyre_14_f000070.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/silent_bullet_04_f000232.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_16_f000038.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/silent_bullet_06_f000037.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/emerald_city_of_oz_23_f000008.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/midnight_passenger_04_f000142.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/piratesofersatz_07_leinster_64kb_f000244.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_50_f000018.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/jane_eyre_25_f000178.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/midnight_passenger_03_f000065.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/pink_fairy_book_29_f000025.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/skyisland_17_baum_64kb_f000041.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/silent_bullet_02_f000287.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/silent_bullet_11_f000073.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/jane_eyre_01_f000087.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/piratesofersatz_01_leinster_64kb_f000142.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/northandsouth_40_f000218.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/emerald_city_of_oz_13_f000022.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/poisoned_pen_03_f000174.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_20_f000078.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/jane_eyre_19_f000068.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/northandsouth_04_f000176.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_45_f000147.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/northandsouth_40_f000018.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/the_sea_fairies_19_f000004.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/northandsouth_17_f000004.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_51_f000054.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/the_sea_fairies_09_f000029.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/piratesofersatz_09_leinster_64kb_f000050.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/poisoned_pen_11_f000249.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/midnight_passenger_09_f000023.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/jane_eyre_37_f000030.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_02_f000266.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/rinkitink_baum_19_64kb_f000078.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/jane_eyre_26_f000147.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/northandsouth_36_f000155.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/the_sea_fairies_04_f000073.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/poisoned_pen_06_f000229.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/pink_fairy_book_24_f000014.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/skyisland_08_baum_64kb_f000054.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/silent_bullet_13_f000361.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/emerald_city_of_oz_15_f000038.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/jane_eyre_25_f000052.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_05_f000075.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/rinkitink_baum_22_64kb_f000048.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_17_f000048.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/rinkitink_baum_04_64kb_f000003.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_16_f000176.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/dorothy_and_wizard_oz_07_f000031.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/northandsouth_15_f000218.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/jane_eyre_26_f000195.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/pink_fairy_book_35_f000026.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/midnight_passenger_04_f000291.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_29_f000161.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/emerald_city_of_oz_26_f000085.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_11_f000247.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/piratesofersatz_12_leinster_64kb_f000183.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/poisoned_pen_08_f000316.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_17_f000231.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/poisoned_pen_04_f000286.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/rinkitink_baum_02_64kb_f000103.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/hunters_space_12_f000068.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/northandsouth_25_f000106.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_11_f000183.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_41_f000172.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/emerald_city_of_oz_25_f000061.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_26_f000173.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/jane_eyre_04_f000275.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/jane_eyre_11_f000238.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_09_f000150.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/jane_eyre_04_f000204.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/midnight_passenger_09_f000174.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_32_f000194.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/jane_eyre_18_f000123.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/rinkitink_baum_05_64kb_f000079.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/ozma_of_oz_13_f000020.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_08_f000096.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/emerald_city_of_oz_29_f000018.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/emerald_city_of_oz_03_f000076.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_10_f000061.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/jane_eyre_24_f000099.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/silent_bullet_12_f000248.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_59_f000186.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/the_sea_fairies_07_f000132.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/jane_eyre_26_f000196.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/skyisland_16_baum_64kb_f000034.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/jane_eyre_18_f000015.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/dorothy_and_wizard_oz_17_f000020.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/pink_fairy_book_19_f000041.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/jane_eyre_30_f000145.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/silent_bullet_05_f000181.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/hunters_space_10_f000056.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_44_f000121.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/midnight_passenger_11_f000048.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_58_f000096.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/northandsouth_05_f000158.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/jane_eyre_27_f000506.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/northandsouth_51_f000131.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/northandsouth_38_f000165.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/northandsouth_48_f000091.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/dorothy_and_wizard_oz_13_f000076.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/jane_eyre_15_f000183.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/piratesofersatz_10_leinster_64kb_f000016.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/jane_eyre_11_f000148.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/pink_fairy_book_06_f000053.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/jane_eyre_30_f000191.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/tts_models_en_ljspeech_fast_pitch/wives_and_daughters_38_f000078.wav,tts_models/en/ljspeech/fast_pitch
./fake/en/MeloTTS/rinkitink_baum_05_64kb_f000058.wav,MeloTTS
./fake/en/MeloTTS/emerald_city_of_oz_04_f000057.wav,MeloTTS
./fake/en/MeloTTS/dorothy_and_wizard_oz_14_f000092.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_17_f000113.wav,MeloTTS
./fake/en/MeloTTS/the_master_key_18_f000073.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_39_f000244.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_26_f000240.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_46_f000075.wav,MeloTTS
./fake/en/MeloTTS/skyisland_23_baum_64kb_f000062.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_37_f000338.wav,MeloTTS
./fake/en/MeloTTS/piratesofersatz_05_leinster_64kb_f000037.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_21_f000021.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_26_f000103.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_18_f000027.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_18_f000180.wav,MeloTTS
./fake/en/MeloTTS/northandsouth_22_f000227.wav,MeloTTS
./fake/en/MeloTTS/midnight_passenger_01_f000141.wav,MeloTTS
./fake/en/MeloTTS/silent_bullet_06_f000070.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_58_f000163.wav,MeloTTS
./fake/en/MeloTTS/piratesofersatz_02_leinster_64kb_f000100.wav,MeloTTS
./fake/en/MeloTTS/midnight_passenger_02_f000084.wav,MeloTTS
./fake/en/MeloTTS/northandsouth_49_f000076.wav,MeloTTS
./fake/en/MeloTTS/rinkitink_baum_13_64kb_f000083.wav,MeloTTS
./fake/en/MeloTTS/hunters_space_05_f000014.wav,MeloTTS
./fake/en/MeloTTS/silent_bullet_04_f000061.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_15_f000028.wav,MeloTTS
./fake/en/MeloTTS/northandsouth_27_f000102.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_36_f000115.wav,MeloTTS
./fake/en/MeloTTS/poisoned_pen_09_f000088.wav,MeloTTS
./fake/en/MeloTTS/piratesofersatz_07_leinster_64kb_f000011.wav,MeloTTS
./fake/en/MeloTTS/skyisland_22_baum_64kb_f000016.wav,MeloTTS
./fake/en/MeloTTS/midnight_passenger_13_f000021.wav,MeloTTS
./fake/en/MeloTTS/midnight_passenger_09_f000214.wav,MeloTTS
./fake/en/MeloTTS/pink_fairy_book_39_f000056.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_28_f000198.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_03_f000075.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_20_f000044.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_24_f000077.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_18_f000295.wav,MeloTTS
./fake/en/MeloTTS/midnight_passenger_08_f000122.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_04_f000101.wav,MeloTTS
./fake/en/MeloTTS/skyisland_28_baum_64kb_f000006.wav,MeloTTS
./fake/en/MeloTTS/northandsouth_18_f000099.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_39_f000058.wav,MeloTTS
./fake/en/MeloTTS/piratesofersatz_03_leinster_64kb_f000039.wav,MeloTTS
./fake/en/MeloTTS/pink_fairy_book_14_f000160.wav,MeloTTS
./fake/en/MeloTTS/poisoned_pen_08_f000145.wav,MeloTTS
./fake/en/MeloTTS/ozma_of_oz_18_f000026.wav,MeloTTS
./fake/en/MeloTTS/piratesofersatz_02_leinster_64kb_f000214.wav,MeloTTS
./fake/en/MeloTTS/skyisland_26_baum_64kb_f000047.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_10_f000022.wav,MeloTTS
./fake/en/MeloTTS/midnight_passenger_06_f000082.wav,MeloTTS
./fake/en/MeloTTS/the_sea_fairies_15_f000089.wav,MeloTTS
./fake/en/MeloTTS/skyisland_18_baum_64kb_f000048.wav,MeloTTS
./fake/en/MeloTTS/hunters_space_10_f000026.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_10_f000150.wav,MeloTTS
./fake/en/MeloTTS/northandsouth_08_f000055.wav,MeloTTS
./fake/en/MeloTTS/silent_bullet_05_f000190.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_14_f000019.wav,MeloTTS
./fake/en/MeloTTS/midnight_passenger_15_f000117.wav,MeloTTS
./fake/en/MeloTTS/ozma_of_oz_05_f000073.wav,MeloTTS
./fake/en/MeloTTS/silent_bullet_12_f000001.wav,MeloTTS
./fake/en/MeloTTS/skyisland_12_baum_64kb_f000014.wav,MeloTTS
./fake/en/MeloTTS/northandsouth_29_f000004.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_04_f000201.wav,MeloTTS
./fake/en/MeloTTS/northandsouth_39_f000118.wav,MeloTTS
./fake/en/MeloTTS/northandsouth_10_f000097.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_20_f000260.wav,MeloTTS
./fake/en/MeloTTS/ozma_of_oz_02_f000036.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_17_f000259.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_12_f000148.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_13_f000143.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_15_f000215.wav,MeloTTS
./fake/en/MeloTTS/northandsouth_25_f000069.wav,MeloTTS
./fake/en/MeloTTS/poisoned_pen_05_f000240.wav,MeloTTS
./fake/en/MeloTTS/midnight_passenger_14_f000079.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_44_f000028.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_50_f000085.wav,MeloTTS
./fake/en/MeloTTS/dorothy_and_wizard_oz_12_f000114.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_29_f000230.wav,MeloTTS
./fake/en/MeloTTS/pink_fairy_book_16_f000067.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_02_f000092.wav,MeloTTS
./fake/en/MeloTTS/poisoned_pen_09_f000313.wav,MeloTTS
./fake/en/MeloTTS/pink_fairy_book_14_f000050.wav,MeloTTS
./fake/en/MeloTTS/the_master_key_17_f000029.wav,MeloTTS
./fake/en/MeloTTS/ozma_of_oz_07_f000030.wav,MeloTTS
./fake/en/MeloTTS/northandsouth_13_f000058.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_21_f000190.wav,MeloTTS
./fake/en/MeloTTS/northandsouth_27_f000125.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_34_f000130.wav,MeloTTS
./fake/en/MeloTTS/northandsouth_52_f000036.wav,MeloTTS
./fake/en/MeloTTS/hunters_space_16_f000106.wav,MeloTTS
./fake/en/MeloTTS/northandsouth_33_f000062.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_26_f000278.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_26_f000196.wav,MeloTTS
./fake/en/MeloTTS/pink_fairy_book_33_f000099.wav,MeloTTS
./fake/en/MeloTTS/piratesofersatz_07_leinster_64kb_f000054.wav,MeloTTS
./fake/en/MeloTTS/hunters_space_11_f000119.wav,MeloTTS
./fake/en/MeloTTS/northandsouth_22_f000152.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_48_f000056.wav,MeloTTS
./fake/en/MeloTTS/the_sea_fairies_17_f000116.wav,MeloTTS
./fake/en/MeloTTS/northandsouth_51_f000132.wav,MeloTTS
./fake/en/MeloTTS/piratesofersatz_04_leinster_64kb_f000192.wav,MeloTTS
./fake/en/MeloTTS/silent_bullet_13_f000012.wav,MeloTTS
./fake/en/MeloTTS/silent_bullet_03_f000216.wav,MeloTTS
./fake/en/MeloTTS/pink_fairy_book_40_f000124.wav,MeloTTS
./fake/en/MeloTTS/pink_fairy_book_22_f000097.wav,MeloTTS
./fake/en/MeloTTS/rinkitink_baum_06_64kb_f000005.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_34_f000120.wav,MeloTTS
./fake/en/MeloTTS/poisoned_pen_08_f000182.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_11_f000048.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_11_f000269.wav,MeloTTS
./fake/en/MeloTTS/the_sea_fairies_12_f000155.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_24_f000364.wav,MeloTTS
./fake/en/MeloTTS/pink_fairy_book_04_f000022.wav,MeloTTS
./fake/en/MeloTTS/silent_bullet_11_f000065.wav,MeloTTS
./fake/en/MeloTTS/emerald_city_of_oz_09_f000010.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_59_f000031.wav,MeloTTS
./fake/en/MeloTTS/poisoned_pen_09_f000097.wav,MeloTTS
./fake/en/MeloTTS/silent_bullet_04_f000246.wav,MeloTTS
./fake/en/MeloTTS/poisoned_pen_11_f000407.wav,MeloTTS
./fake/en/MeloTTS/pink_fairy_book_31_f000137.wav,MeloTTS
./fake/en/MeloTTS/silent_bullet_06_f000199.wav,MeloTTS
./fake/en/MeloTTS/skyisland_19_baum_64kb_f000038.wav,MeloTTS
./fake/en/MeloTTS/northandsouth_40_f000133.wav,MeloTTS
./fake/en/MeloTTS/the_master_key_03_f000022.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_09_f000123.wav,MeloTTS
./fake/en/MeloTTS/pink_fairy_book_07_f000016.wav,MeloTTS
./fake/en/MeloTTS/northandsouth_52_f000032.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_11_f000121.wav,MeloTTS
./fake/en/MeloTTS/northandsouth_08_f000138.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_09_f000030.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_17_f000129.wav,MeloTTS
./fake/en/MeloTTS/the_master_key_11_f000052.wav,MeloTTS
./fake/en/MeloTTS/piratesofersatz_01_leinster_64kb_f000019.wav,MeloTTS
./fake/en/MeloTTS/the_master_key_09_f000006.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_06_f000099.wav,MeloTTS
./fake/en/MeloTTS/midnight_passenger_03_f000137.wav,MeloTTS
./fake/en/MeloTTS/silent_bullet_13_f000158.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_14_f000061.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_24_f000272.wav,MeloTTS
./fake/en/MeloTTS/the_master_key_11_f000021.wav,MeloTTS
./fake/en/MeloTTS/midnight_passenger_14_f000053.wav,MeloTTS
./fake/en/MeloTTS/rinkitink_baum_14_64kb_f000029.wav,MeloTTS
./fake/en/MeloTTS/midnight_passenger_09_f000174.wav,MeloTTS
./fake/en/MeloTTS/the_master_key_12_f000078.wav,MeloTTS
./fake/en/MeloTTS/rinkitink_baum_17_64kb_f000050.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_28_f000090.wav,MeloTTS
./fake/en/MeloTTS/ozma_of_oz_14_f000025.wav,MeloTTS
./fake/en/MeloTTS/emerald_city_of_oz_01_f000059.wav,MeloTTS
./fake/en/MeloTTS/skyisland_04_baum_64kb_f000014.wav,MeloTTS
./fake/en/MeloTTS/the_sea_fairies_21_f000071.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_18_f000052.wav,MeloTTS
./fake/en/MeloTTS/dorothy_and_wizard_oz_03_f000099.wav,MeloTTS
./fake/en/MeloTTS/midnight_passenger_08_f000062.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_29_f000244.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_31_f000014.wav,MeloTTS
./fake/en/MeloTTS/dorothy_and_wizard_oz_05_f000041.wav,MeloTTS
./fake/en/MeloTTS/northandsouth_38_f000256.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_10_f000310.wav,MeloTTS
./fake/en/MeloTTS/dorothy_and_wizard_oz_10_f000071.wav,MeloTTS
./fake/en/MeloTTS/poisoned_pen_04_f000159.wav,MeloTTS
./fake/en/MeloTTS/pink_fairy_book_07_f000040.wav,MeloTTS
./fake/en/MeloTTS/the_sea_fairies_14_f000021.wav,MeloTTS
./fake/en/MeloTTS/the_master_key_11_f000077.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_07_f000155.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_13_f000023.wav,MeloTTS
./fake/en/MeloTTS/northandsouth_25_f000110.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_31_f000013.wav,MeloTTS
./fake/en/MeloTTS/midnight_passenger_10_f000076.wav,MeloTTS
./fake/en/MeloTTS/emerald_city_of_oz_10_f000113.wav,MeloTTS
./fake/en/MeloTTS/poisoned_pen_11_f000184.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_32_f000186.wav,MeloTTS
./fake/en/MeloTTS/wives_and_daughters_59_f000143.wav,MeloTTS
./fake/en/MeloTTS/jane_eyre_17_f000095.wav,MeloTTS
./fake/en/MeloTTS/emerald_city_of_oz_09_f000032.wav,MeloTTS
